,Runoff_mmd,pcp_era5,sf_era5,smlt_era5,pev_era5,t2m_era5,asn_era5,snowc_era5,sde_era5,sd_era5,swvl1_era5
2002/3/23,0.299375858,4.538852692,4.533196926,0,-5.599094632,263.0937524,0.849264603,94.18489838,1.150541425,0.278158738,0.211785242
2002/3/24,0.297444394,1.598662734,1.593046308,0,-5.471095538,256.2837084,0.848030611,94.18489838,1.156549573,0.279524056,0.211100489
2002/3/25,0.295512948,0.324030071,0.319062471,0,-3.165274606,255.942259,0.842864488,94.18489838,1.156468391,0.280037387,0.210443735
2002/3/26,0.293581483,0.025117539,0.022240024,0,-4.922427361,262.3549988,0.835614208,94.18489838,1.146047235,0.280084153,0.210421115
2002/3/27,0.291650037,3.667431831,3.66270256,0,-2.581523497,263.4995264,0.830129775,94.18489838,1.132032514,0.280424522,0.210007429
2002/3/28,0.289718572,1.187590241,1.180917859,0,-5.386977148,267.7510113,0.83989912,94.18489838,1.145134568,0.284241005,0.209655583
2002/3/29,0.287787108,7.152951717,7.146933079,0,-3.711352473,266.5577174,0.847779752,94.18489838,1.154486895,0.288257482,0.20907253
2002/3/30,0.285855662,1.238275051,1.234876156,0,-4.787045024,267.1086669,0.850062099,94.18489838,1.158624887,0.291310376,0.208501995
2002/3/31,0.283924197,2.00036025,1.632160664,0,-7.732830508,271.6612852,0.847619557,94.18489838,1.147888899,0.293341061,0.20794642
2002/4/1,0.285855662,0.041616693,0.017543176,0,-7.38398767,272.4231602,0.813772698,94.18489838,1.118329883,0.293689556,0.207757249
2002/4/2,0.293581483,15.94776917,15.94297886,0,-4.36989877,269.522392,0.818628167,94.18489838,1.132305503,0.300569685,0.207193822
2002/4/3,0.303238769,0.210353687,0.206973732,0,-5.829345059,266.7257992,0.847559837,94.18489838,1.169782877,0.308586255,0.206577003
2002/4/4,0.309033144,14.98581314,14.9825964,0,-3.552210321,266.159102,0.858985092,94.18489838,1.216539979,0.316399248,0.205984294
2002/4/5,0.303238769,1.841873288,1.836193919,0,-6.334601825,263.8527693,0.865918475,94.18489838,1.266553998,0.324122417,0.205420002
2002/4/6,0.299375858,0.074827269,0.070509419,0,-4.877478798,260.9881294,0.85856776,94.18489838,1.249592781,0.324096201,0.204881907
2002/4/7,0.297444394,0.229333609,0.22404176,0,-4.298308744,260.6752216,0.850978782,94.18489838,1.234637618,0.323882347,0.204371795
2002/4/8,0.295512948,0.094957344,0.091773242,0,-6.379966295,263.1482146,0.843357073,94.18489838,1.220572114,0.323791819,0.203929469
2002/4/9,0.293581483,4.245101929,4.241089821,0,-4.033654036,268.103153,0.837855737,94.18489838,1.206187129,0.324178946,0.203594252
2002/4/10,0.291650037,7.208121777,7.202203274,0,-7.34845964,271.3973264,0.852434992,94.18489838,1.243372083,0.334057254,0.203183249
2002/4/11,0.289718572,0.09689834,0.094669975,0,-9.866392312,265.7072737,0.83146772,94.18489838,1.222031951,0.334199878,0.202741742
2002/4/12,0.291650037,6.891122818,6.887871742,0,-4.084667932,267.6030321,0.827518299,94.18489838,1.207157969,0.334426217,0.202311128
2002/4/13,0.293581483,3.402228355,3.327938318,0,-8.25525262,273.6152283,0.844931193,94.18489838,1.240140676,0.343238404,0.20196262
2002/4/14,0.301307323,0.021505386,0.018801155,0,-11.14437547,268.7766316,0.804815004,94.18489838,1.210379481,0.342983402,0.201594919
2002/4/15,0.328347715,0.260521382,0.196813613,0,-13.45283029,272.2522505,0.794667457,94.18489838,1.188163519,0.342195353,0.201196074
2002/4/16,0.353456644,0.538925469,0.311526388,0.051502317,-11.89264283,275.0020531,0.755446541,94.18489838,1.157929659,0.342091417,0.201126263
2002/4/17,0.355388108,0.480265617,0.47266984,0,-10.62239163,265.7953669,0.720623945,94.18489838,1.12960422,0.341127055,0.201286942
2002/4/18,0.347662287,0.006087816,0.003469652,0,-6.817233498,264.4993597,0.713516032,94.18489838,1.11747551,0.340308995,0.20080857
2002/4/19,0.343799358,2.452597618,2.260735512,0,-9.072273649,270.6446965,0.706307018,94.18489838,1.107055306,0.339986618,0.200371474
2002/4/20,0.339936466,9.581295013,9.537822723,0,-10.09238887,269.8035645,0.80055234,94.18489838,1.15223515,0.349385583,0.200101599
2002/4/21,0.336073537,5.393124104,5.38615942,0,-5.418787635,268.3085077,0.820268764,94.18489838,1.168198705,0.352912438,0.199681818
2002/4/22,0.332210644,0.339647174,0.33604601,0,-8.784749408,266.940102,0.830253552,94.18489838,1.177131653,0.355564431,0.199277848
2002/4/23,0.328347715,0.000111759,2.66E-05,0,-8.459481963,266.9490304,0.822580798,94.18489838,1.164166331,0.355023545,0.198895991
2002/4/24,0.324484786,0.000349256,0,0,-10.94296129,269.2854312,0.814543538,94.18489838,1.151315451,0.35455923,0.198531955
2002/4/25,0.322553359,0.000111759,0,0,-13.26910864,272.6898572,0.80401889,94.18489838,1.136536002,0.354058107,0.198200822
2002/4/26,0.320621894,0.000783925,0.000308753,0,-10.6277074,272.9929622,0.763330395,94.18489838,1.113950372,0.353460672,0.197970048
2002/4/27,0.338005001,4.134175301,3.779434204,0,-5.741262461,272.5059867,0.73142643,94.18489838,1.096171975,0.353963597,0.197756201
2002/4/28,0.363113929,3.594323397,3.576092482,0,-9.456282975,271.4154365,0.749577498,94.18489838,1.109676957,0.358482727,0.197639331
2002/4/29,0.37470268,0.306982785,0.300395727,0,-7.579123811,269.5937701,0.738090222,94.18489838,1.105898738,0.359205194,0.19729358
2002/4/30,0.372771215,0.9385975,0.880495489,0,-7.279379975,270.9497461,0.733915364,94.18489838,1.097822666,0.359039477,0.196972609
2002/5/1,0.366976858,1.280669689,0.957224071,0,-8.308120778,272.1973375,0.732088367,94.18489838,1.092013836,0.359550081,0.196791336
2002/5/2,0.363113929,0.252886206,0.147173196,0,-10.43339051,272.5584363,0.713616139,94.18489838,1.081031442,0.359765432,0.19697234
2002/5/3,0.357319573,0.26655364,0.000431891,0.088215753,-12.16432521,274.4866899,0.684093626,94.18489838,1.061026692,0.359300368,0.197153002
2002/5/4,0.353456644,2.005411863,1.292012095,0.067116439,-10.57931395,273.1333793,0.656323622,94.18489838,1.037818074,0.359032306,0.198412299
2002/5/5,0.37470268,0.238682777,0.162789926,0.033228815,-12.99831215,273.4769322,0.649068746,94.18489838,1.027044773,0.359573508,0.199280098
